time,type,traffic_flow
175.5,UDP,396
175.6,UDP,668
175.7,UDP,223
175.8,UDP,560
175.9,UDP,645
176.0,UDP,861
176.1,UDP,652
176.2,UDP,861
176.3,UDP,509
176.4,UDP,881
176.5,UDP,667
176.6,UDP,1069
176.7,UDP,806
176.8,UDP,962
176.9,UDP,358
177.0,UDP,921
177.1,TCP,276
177.1,UDP,460
177.2,UDP,525
177.3,UDP,330
177.4,UDP,543
177.5,UDP,361
177.6,UDP,850
177.7,UDP,620
177.8,UDP,560
177.9,UDP,640
178.0,UDP,988
178.1,UDP,794
178.2,UDP,1032
178.3,UDP,809
178.4,UDP,895
178.5,UDP,656
178.6,UDP,861
178.7,UDP,909
178.8,UDP,1007
178.9,UDP,952
179.0,UDP,933
179.1,UDP,1112
179.2,UDP,677
179.3,UDP,1256
179.4,UDP,1263
179.5,UDP,1347
179.6,UDP,969
179.7,UDP,1040
179.8,UDP,1018
179.9,UDP,931
180.0,UDP,1224
180.1,TCP,276
180.1,UDP,1235
180.2,UDP,568
180.3,UDP,863
180.4,UDP,850
180.5,UDP,766
180.6,UDP,788
180.7,UDP,1194
180.8,UDP,685
180.9,UDP,921
181.0,UDP,646
181.1,UDP,856
181.2,UDP,644
181.3,UDP,985
181.4,UDP,906
181.5,UDP,1145
181.6,UDP,818
181.7,UDP,1215
181.8,UDP,862
181.9,UDP,1064
182.0,UDP,1028
182.1,UDP,1031
182.2,UDP,919
182.3,UDP,1397
182.4,UDP,1142
182.5,UDP,1115
182.6,UDP,943
182.7,UDP,1374
182.8,UDP,1207
182.9,UDP,850
183.0,UDP,820
183.1,TCP,276
183.1,UDP,831
183.2,UDP,786
183.3,UDP,1051
183.4,UDP,1252
183.5,TCP,763
183.5,UDP,1035
183.6,UDP,901
183.7,UDP,1064
183.8,UDP,1393
183.9,UDP,1224
184.0,TCP,432
184.0,UDP,941
184.1,TCP,108
184.1,UDP,549
184.2,UDP,656
184.3,TCP,486
184.3,UDP,532
184.4,UDP,812
184.5,UDP,689
184.6,UDP,1253
184.7,UDP,971
184.8,UDP,1254
184.9,UDP,542
185.0,UDP,924
185.1,UDP,807
