time,type,traffic_flow
339.5,UDP,684
339.6,UDP,667
339.7,UDP,669
339.8,UDP,690
339.9,UDP,560
340.0,UDP,496
340.1,UDP,607
340.2,UDP,1004
340.3,UDP,1417
340.4,UDP,1423
340.5,UDP,687
340.6,UDP,566
340.7,UDP,637
340.8,UDP,693
340.9,UDP,622
341.0,UDP,948
341.1,UDP,937
341.2,TCP,330
341.2,UDP,1782
341.3,UDP,1175
341.4,UDP,1063
341.5,UDP,1302
341.6,UDP,598
341.7,UDP,958
341.8,UDP,1014
341.9,UDP,859
342.0,UDP,885
342.1,UDP,594
342.2,UDP,1144
342.3,UDP,729
342.4,UDP,813
342.5,UDP,703
342.6,UDP,598
342.7,UDP,735
342.8,UDP,721
342.9,UDP,743
343.0,UDP,717
343.1,UDP,597
343.2,UDP,1149
343.3,UDP,1652
343.4,UDP,1457
343.5,UDP,779
343.6,UDP,566
343.7,UDP,929
343.8,UDP,751
343.9,UDP,710
344.0,UDP,953
344.1,UDP,1247
344.2,UDP,2157
344.3,UDP,732
344.4,UDP,859
344.5,UDP,921
344.6,UDP,815
344.7,UDP,874
344.8,UDP,874
344.9,UDP,711
345.0,UDP,930
345.1,UDP,1119
345.2,UDP,1115
345.3,UDP,580
345.4,UDP,611
345.5,TCP,165
345.5,UDP,1019
345.6,UDP,485
345.7,UDP,767
345.8,UDP,718
345.9,UDP,1240
346.0,UDP,710
346.1,UDP,597
346.2,TCP,276
346.2,UDP,1238
346.3,UDP,735
346.4,UDP,995
346.5,UDP,1757
346.6,UDP,1491
346.7,UDP,778
346.8,UDP,754
346.9,UDP,755
347.0,UDP,864
347.1,UDP,1145
347.2,TCP,194
347.2,UDP,1648
347.3,TCP,194
347.3,UDP,816
347.4,TCP,194
347.4,UDP,701
347.5,UDP,720
347.6,TCP,74
347.6,UDP,979
347.7,TCP,1695
347.7,UDP,931
347.8,TCP,6208
347.8,UDP,812
347.9,TCP,763
347.9,UDP,900
348.0,UDP,799
348.1,UDP,832
348.2,UDP,963
348.3,TCP,279
348.3,UDP,689
348.4,UDP,678
348.5,UDP,629
348.6,UDP,491
348.7,UDP,767
348.8,UDP,823
348.9,UDP,772
349.0,UDP,641
349.1,UDP,1487
349.2,UDP,1402
349.3,UDP,780
349.4,UDP,871
349.5,UDP,1609
349.6,TCP,414
349.6,UDP,1190
349.7,TCP,424
349.7,UDP,995
349.8,TCP,145
349.8,UDP,789
349.9,UDP,821
350.0,UDP,653
350.1,UDP,838
350.2,UDP,1146
350.3,TCP,457
350.3,UDP,848
350.4,TCP,732
350.4,UDP,3666
350.5,UDP,586
350.6,UDP,900
350.7,UDP,769
350.8,UDP,815
350.9,UDP,933
351.0,UDP,695
351.1,UDP,962
351.2,TCP,276
351.2,UDP,1678
351.3,UDP,1271
351.4,UDP,946
351.5,UDP,417
351.6,TCP,6258
351.6,UDP,634
351.7,UDP,990
351.8,TCP,165
351.8,UDP,841
351.9,UDP,756
352.0,UDP,658
352.1,UDP,933
352.2,UDP,1221
352.3,UDP,665
352.4,UDP,742
352.5,UDP,488
352.6,UDP,773
352.7,UDP,760
352.8,UDP,687
352.9,UDP,740
353.0,UDP,536
353.1,UDP,1155
353.2,UDP,1149
353.3,UDP,889
353.4,UDP,1168
353.5,UDP,1450
353.6,UDP,2262
353.7,UDP,956
353.8,UDP,944
353.9,UDP,737
354.0,UDP,690
354.1,UDP,1043
354.2,UDP,1320
354.3,UDP,784
354.4,UDP,690
354.5,UDP,731
354.6,UDP,830
354.7,UDP,764
354.8,UDP,1050
354.9,UDP,846
355.0,UDP,573
355.1,UDP,774
355.2,UDP,1156
355.3,UDP,732
355.4,UDP,785
355.5,UDP,610
355.6,UDP,710
